medcodeid	Term	six_month	three_month	unambiguous	twelve_month_rev	possible_gdm	context_dep	index
6444081000006110	Teach diabetic care	NA	NA	1	NA	NA	NA	974
4595341000006112	Hemoglobin A1c (HbA1c) between 7%-10% indicating borderline diabetic control	NA	NA	1	NA	NA	NA	975
6515471000006118	On examination - diabetic maculopathy absent both eyes	NA	NA	NA	NA	NA	1	976
6872971000006112	Referral to diabetes preconception counseling clinic	NA	NA	1	NA	NA	NA	977
12085931000006110	Clinically significant macular oedema of left eye co-occurrent and due to diabetes mellitus	NA	NA	1	NA	NA	NA	978
7804621000006115	Not suitable for DESMOND (Diabetes Education and Self Management for Ongoing and Newly Diagnosed) program	NA	NA	1	NA	NA	NA	979
4595391000006115	Hemoglobin A1c greater than 10% indicating poor diabetic control	NA	NA	NA	NA	NA	1	980
4636691000006119	Diabetes: practice program	NA	NA	1	NA	NA	NA	981
8362271000006115	FootSkin Scale for Diabetic Neuropathy	NA	NA	1	NA	NA	NA	982
12488891000006118	Glucose tol. test diabetic	NA	NA	1	NA	NA	NA	983
4595261000006118	Haemoglobin A1c less than 7% indicating good diabetic control	NA	NA	NA	NA	NA	1	984
5110001000006118	Pregnancy and type 2 diabetes mellitus	NA	NA	1	NA	NA	NA	985
8098291000006119	Dose adjustment for normal eating diabetes structured education programme completed	NA	NA	1	NA	NA	NA	986
12085941000006116	Clinically significant macular edema of left eye co-occurrent and due to diabetes mellitus	NA	NA	1	NA	NA	NA	987
2649991000006110	Latent diabetes	NA	NA	1	NA	NA	NA	988
8323631000006117	Diabetes Distress Scale 2 item score	NA	NA	1	NA	NA	NA	989
12703741000006118	Adverse reaction to antidiabetic drug	NA	NA	1	NA	NA	NA	990
12491571000006112	Lumbosacral plexopathy co-occurrent and due to diabetes mellitus	NA	NA	1	NA	NA	NA	991
12730971000006110	Diabetes mellitus with other specified manifestation	NA	NA	1	NA	NA	NA	992
12491551000006120	Radiculoplexoneuropathy due to diabetes mellitus	NA	NA	1	NA	NA	NA	993
12491561000006116	Diabetic radiculoplexus neuropathy	NA	NA	1	NA	NA	NA	994
12626341000006114	QOF (Quality and Outcomes Framework) diabetes mellitus quality indicator-related care invitation	NA	NA	1	NA	NA	NA	995
468191000006114	Adverse reaction to insulins and antidiabetic agents	NA	NA	1	NA	NA	NA	996
932641000006116	Diabetes with coma	NA	NA	1	NA	NA	NA	997
933211000006112	DM + persist microalbuminuria	NA	NA	1	NA	NA	NA	998
7861581000006118	Diabetic radiculoplexus neuropathy	NA	NA	1	NA	NA	NA	999
7861571000006116	Radiculoplexoneuropathy due to diabetes mellitus	NA	NA	1	NA	NA	NA	1000
7863801000006113	Lumbosacral plexopathy co-occurrent and due to diabetes mellitus	NA	NA	1	NA	NA	NA	1001
7863811000006111	Lumbosacral plexopathy with diabetes mellitus	NA	NA	1	NA	NA	NA	1002
881451000006113	Diabetes mellitus -adult onset	NA	NA	1	NA	NA	NA	1003
881521000006117	Diabetes + other complications	NA	NA	1	NA	NA	NA	1004
933231000006118	Hypo states in diabetes	NA	NA	1	NA	NA	NA	1005
12705021000006112	Clinically significant macular oedema of right eye due to diabetes mellitus	NA	NA	1	NA	NA	NA	1006
12491581000006110	Lumbosacral plexopathy with diabetes mellitus	NA	NA	1	NA	NA	NA	1007
330806013	Adverse reaction to insulins and antidiabetic agents NOS	NA	NA	1	NA	NA	NA	1008
2249991000000118	Discharge from in-house diabetic foot screening	NA	NA	1	NA	NA	NA	1009
1841461000006118	Diabetic foot screening invitation letter	NA	NA	1	NA	NA	NA	1010
1842001000006118	Diabetic annual review by practice nurse	NA	NA	NA	NA	NA	NA	1011
1850931000006111	Reason for influenza vaccine - diabetes mellitus	NA	NA	1	NA	NA	NA	1012
1891061000006117	Participant in Diabetes Aerobic and Resistance Exercise study	NA	NA	1	NA	NA	NA	1013
1759911000000118	Diabetes care plan declined	NA	NA	1	NA	NA	NA	1014
1763761000006115	No evidence of diabetic nephropathy	NA	NA	1	NA	NA	NA	1015
1583911000006117	Ineligibility for diabetic eye screening: Under ophthalmic care	NA	NA	1	NA	NA	NA	1016
1658941000000115	Diabetic dietary review declined	NA	NA	1	NA	NA	NA	1017
987441000006113	Six month diabetic review	1	NA	NA	NA	NA	NA	1018
902201000006112	Reaction: insulin/antidiabetic	NA	NA	1	NA	NA	NA	1019
918281000006116	Pt advised re diabetic diet	NA	NA	1	NA	NA	NA	1020
856771000006110	Patient has been told has diabetes	NA	NA	1	NA	NA	NA	1021
857981000006113	Right preproliferative diabetic retinopathy	NA	NA	1	NA	NA	NA	1022
546221000000114	DESMOND diabetes structured education programme completed	NA	NA	1	NA	NA	NA	1023
405561000000113	Diabetic digital retinopathy screening offered	NA	NA	1	NA	NA	NA	1024
308071000000112	Patient consent given for addition to diabetic register	NA	NA	1	NA	NA	NA	1025
189841000000113	Informed dissent for diabetes national audit	NA	NA	1	NA	NA	NA	1026
2159956013	Under care of diabetes specialist nurse	NA	NA	NA	NA	NA	1	1027
2548430017	Discharged from care of diabetes specialist nurse	NA	NA	1	NA	NA	NA	1028
459694018	Diabetic lipid lowering diet	NA	NA	1	NA	NA	NA	1029
1484883016	O/E - no right diabetic retinopathy	NA	NA	NA	NA	NA	1	1030
282568013	Diabetic crisis monitoring	NA	NA	1	NA	NA	NA	1031
283938017	Diabetology D.V. done	NA	NA	1	NA	NA	NA	1032
285753018	Diabetes monitoring default	NA	NA	1	NA	NA	NA	1033
1704781000006114	Excluded frm diabetic retinopathy screen as terminal illness	NA	NA	1	NA	NA	NA	1035
1946701000006110	Provision written information abt diabetes & high HbA1c levl	NA	NA	1	NA	NA	NA	1036
1988741000006117	Pre-existing type 2 diabetes mellitus in pregnancy	NA	NA	1	NA	NA	NA	1037
7500211000006117	Pre-existing diabetes mellitus in pregnancy	NA	NA	1	NA	NA	NA	1038
301641000000117	Diabetic monitoring - higher risk albumin excretion	NA	NA	1	NA	NA	NA	1039
12085891000006118	Clinically significant macular oedema of right eye co-occurrent and due to diabetes mellitus	NA	NA	1	NA	NA	NA	1040
5513671000006116	Hemoglobin A1C - diabetic control interpretation	NA	NA	1	NA	NA	NA	1041
6516331000006118	DNA - Did not attend diabetic clinic	NA	NA	1	NA	NA	NA	1042
4726801000006119	Diabetology domiciliary visit done	NA	NA	1	NA	NA	NA	1043
12488081000006112	Listed for Diabetology admissn	NA	NA	1	NA	NA	NA	1044
12010081000006120	Provision of patient held diabetes record declined	NA	NA	1	NA	NA	NA	1045
8236711000006119	DNA (did not attend) diabetes foot screening	NA	NA	1	NA	NA	NA	1046
8099131000006117	Did not complete dose adjustment for normal eating diabetes structured education programme	NA	NA	1	NA	NA	NA	1047
4636711000006116	Diabetes: shared care program	NA	NA	1	NA	NA	NA	1048
12224841000006114	Macular oedema due to diabetes mallitus	NA	NA	1	NA	NA	NA	1049
8325001000006117	DDS17 (Diabetes Distress Scale 17) score	NA	NA	1	NA	NA	NA	1050
4595351000006114	Haemoglobin A1c (HbA1c) between 7%-10% indicating borderline diabetic control	NA	NA	1	NA	NA	NA	1051
8099311000006114	Did not attend diabetes education and self management for ongoing and newly diagnosed structured programme	NA	NA	1	NA	NA	NA	1052
8098341000006116	DESMOND (diabetes education and self management for ongoing and newly diagnosed) structured programme completed	NA	NA	1	NA	NA	NA	1053
8082941000006118	Attended DESMOND (diabetes education and self management for ongoing and newly diagnosed) structured programme	NA	NA	1	NA	NA	NA	1054
8098371000006112	XPERT (expert patient education versus routine treatment) diabetes structured education programme completed	NA	NA	NA	NA	NA	1	1055
12490171000006114	Diabetic monitoring - lower risk albumin excretion	NA	NA	1	NA	NA	NA	1056
8099151000006112	Did not complete DAFNE (dose adjustment for normal eating) diabetes structured education programme	NA	NA	1	NA	NA	NA	1057
6837961000006116	Panretinal photocoagulation for diabetes	NA	NA	1	NA	NA	NA	1058
300021000000110	Seen in multidisciplinary diabetic clinic	NA	NA	1	NA	NA	NA	1059
308811000000110	Referral to diabetic eye clinic	NA	NA	1	NA	NA	NA	1060
6444071000006112	Diabetic care education	NA	NA	1	NA	NA	NA	1061
8098261000006110	Attended dose adjustment for normal eating diabetes structured education programme	NA	NA	1	NA	NA	NA	1062
2460621000000111	Provision of diabetes identity card	NA	NA	1	NA	NA	NA	1063
2014951000006115	New diabetic foot ulcer	NA	NA	1	NA	NA	NA	1064
1694761000006113	Newly diagnosed diabetes	NA	NA	1	NA	NA	NA	1065
96244016	Protein-deficient diabetes mellitus	NA	NA	1	NA	NA	NA	1066
356119011	Abnormal metabolic state in diabetes mellitus	NA	NA	1	NA	NA	NA	1067
1822191000006112	Diabetes pathway protocol not followed	NA	NA	1	NA	NA	NA	1068
1823921000006119	Diabetes mellitus confirmed	NA	NA	1	NA	NA	NA	1069
1855351000006110	Conversion to insulin by diabetic specialist nurse	NA	NA	1	NA	NA	NA	1070
1856651000006110	Diabetes monitoring in secondary care	NA	NA	1	NA	NA	NA	1071
1859611000006117	Diabetic - eye check	NA	NA	1	NA	NA	NA	1072
1763361000006116	Participant in ASCEND(A Study of Cardiovascu.Events in Diabetes)	NA	NA	1	NA	NA	NA	1073
1673601000006110	Ineligibility for diabetic eye screening: Terminal illness	NA	NA	1	NA	NA	NA	1074
1682711000006119	Declined referral to DESMOND diabet. structured educat programme	NA	NA	1	NA	NA	NA	1075
958321000006115	DHDS pilot project outcome - new diagnosis Diabetes	NA	NA	1	NA	NA	NA	1076
906711000006116	[RFC] Diabetic foot/leg ulcer	NA	NA	1	NA	NA	NA	1077
730411000000115	Eligible for diabetic retinopathy screening	NA	NA	1	NA	NA	NA	1078
737331000000117	Excluded from diabetic retinopathy screening	NA	NA	1	NA	NA	NA	1079
856661000006112	Left diabetic foot active ulceration	NA	NA	1	NA	NA	NA	1080
857411000006110	Right proliferative diabetic retinopathy	NA	NA	1	NA	NA	NA	1081
532331000000119	Diabetes structured education programme completed	NA	NA	NA	NA	NA	1	1082
546071000000117	Attended DAFNE diabetes structured education programme	NA	NA	1	NA	NA	NA	1083
547061000000110	Referral to XPERT diabetes structured education programme	NA	NA	NA	NA	NA	1	1084
548131000000119	Did not attend XPERT diabetes structured education programme	NA	NA	NA	NA	NA	1	1085
406351000000114	Referral for diabetic retinopathy screening	NA	NA	1	NA	NA	NA	1086
2474309019	Diabetic foot examination declined	NA	NA	1	NA	NA	NA	1087
1484875010	Seen by diabetologist	NA	NA	NA	NA	NA	1	1088
1484923019	Refer to diabetic foot screener	NA	NA	1	NA	NA	NA	1089
449540010	Discharge by diabetic liaison nurse	NA	NA	1	NA	NA	NA	1091
250447011	Diabetic diet	NA	NA	NA	NA	NA	1	1092
354661000006118	[X] Adverse reaction to insulins and antidiabetic agents	NA	NA	1	NA	NA	NA	1093
354671000006113	[X] Adverse reaction to insulins and antidiabetic agents NOS	NA	NA	1	NA	NA	NA	1094
1824641000006115	Advised about diabetes and driving	NA	NA	1	NA	NA	NA	1095
737031000000119	Declined diabetic retinopathy screening	NA	NA	1	NA	NA	NA	1096
1164191000000111	Education in self management of diabetes	NA	NA	1	NA	NA	NA	1097
1704771000006111	Excluded frm diab retinop screen as no currnt contct details	NA	NA	1	NA	NA	NA	1098
1704801000006113	Excluded from diabetic retinopathy screen physical disorder	NA	NA	1	NA	NA	NA	1099
1946711000006113	Provsn written information about diabetes & high cholesterol	NA	NA	1	NA	NA	NA	1100
2967831017	Pre-existing type 1 diabetes mellitus in pregnancy	NA	NA	1	NA	NA	NA	1101
2337941000000112	Diabetes Distress Scale 2 item	NA	NA	1	NA	NA	NA	1102
8118151000006112	Hyperosmolarity co-occurrent and due to drug induced diabetes mellitus	NA	NA	1	NA	NA	NA	1103
7644681000006117	Gingivitis co-occurrent with diabetes mellitus	NA	NA	1	NA	NA	NA	1104
7746161000006117	Gingival disease co-occurrent with diabetes mellitus	NA	NA	1	NA	NA	NA	1105
2159854012	Diabetes key contact	NA	NA	1	NA	NA	NA	1106
63021000000116	Diabetic diet - good compliance	NA	NA	1	NA	NA	NA	1107
4636471000006118	Has seen dietitian - diabetes	NA	NA	1	NA	NA	NA	1108
12085921000006112	Clinically significant macular oedema of left eye due to diabetes mellitus	NA	NA	1	NA	NA	NA	1109
8059261000006114	Diabetes monitoring lower risk albumin excretion	NA	NA	1	NA	NA	NA	1110
12224831000006116	Macular edema due to diabetes mellitus	NA	NA	1	NA	NA	NA	1111
12224811000006110	Macular oedema co-occurrent and due to diabetes mellitus	NA	NA	1	NA	NA	NA	1112
11931861000006112	Pre-existing type 2 diabetes mellitus in pregnancy	NA	NA	1	NA	NA	NA	1113
8099341000006113	Did not attend expert patient education versus routine treatment diabetes structured education programme	NA	NA	1	NA	NA	NA	1114
12489361000006112	Diabetic diet - good compliance	NA	NA	1	NA	NA	NA	1115
8099301000006111	Did not attend DAFNE (dose adjustment for normal eating) diabetes structured education programme	NA	NA	1	NA	NA	NA	1116
178798017	Diabetic ketoacidosis without coma	NA	NA	1	NA	NA	NA	1117
454093011	HONKS - Diabetic hyperosmolar non-ketotic state	NA	NA	1	NA	NA	NA	1118
283709014	Refer, diabetic liaison nurse	NA	NA	1	NA	NA	NA	1119
2182651000000118	Referral to community diabetes clinic	NA	NA	1	NA	NA	NA	1120
2230301000000116	Diabetic foot screening invitation third letter	NA	NA	1	NA	NA	NA	1121
2249871000000113	In-house diabetic foot screening first appointment	NA	NA	1	NA	NA	NA	1122
2461101000000116	Has diabetes identity card	NA	NA	1	NA	NA	NA	1123
1960621000006117	Diabetic foot examination - no action required	NA	NA	1	NA	NA	NA	1124
1984081000006115	Manchester triage - Diabetes	NA	NA	1	NA	NA	NA	1125
1873301000006114	Care contact service: diabetes	NA	NA	1	NA	NA	NA	1126
1920661000006119	Unsuitable for DESMOND diabetes structured education programme	NA	NA	1	NA	NA	NA	1127
8099181000006116	Did not complete DESMOND (diabetes education and self management for ongoing and newly diagnosed) structured programme	NA	NA	1	NA	NA	NA	1128
8099361000006112	Did not attend XPERT (expert patient education versus routine treatment) diabetes structured education programme	NA	NA	NA	NA	NA	1	1129
1804191000006114	Diabetic retinopathy screen done by optician	NA	NA	1	NA	NA	NA	1130
1841471000006113	Diabetic foot screening invitation first letter	NA	NA	1	NA	NA	NA	1131
1841481000006111	Diabetic foot screening invitation second letter	NA	NA	1	NA	NA	NA	1132
1853141000006111	In-house diabetes foot screening	NA	NA	1	NA	NA	NA	1133
1853161000006110	In-house diabetes foot screen follow-up appointment	NA	NA	1	NA	NA	NA	1134
1854821000006113	Diabetes year of care annual review	NA	NA	NA	NA	NA	NA	1135
1858811000006114	AURAS-AF - consider the patient to have diabetes	NA	NA	1	NA	NA	NA	1136
1775381000006118	Referred to Diabetes Service	NA	NA	1	NA	NA	NA	1137
1673591000006119	Ineligib for diab. eye screening: Learning or mental disability	NA	NA	1	NA	NA	NA	1138
1682801000006113	Diabetic sick day rules advice	NA	NA	1	NA	NA	NA	1139
1139821000000110	Unsuitable for diabetes year of care programme	NA	NA	1	NA	NA	NA	1140
1539131000006115	Referral for diabetic retinopathy screening	NA	NA	1	NA	NA	NA	1141
6515431000006116	On examination - no left diabetic retinopathy	NA	NA	1	NA	NA	NA	1142
12085951000006116	Clinically significant macular edema of left eye due to diabetes mellitus	NA	NA	1	NA	NA	NA	1143
8297051000006113	Referral to DAFNE (dose adjustment for normal eating) diabetes structured education programme declined	NA	NA	1	NA	NA	NA	1144
910491000006117	[RFC] Diabetic leg ulcer	NA	NA	1	NA	NA	NA	1145
617041000006117	Diabetic Foot Risk Assessment	NA	NA	1	NA	NA	NA	1146
620171000000113	Referral to diabetes special interest general practitioner	NA	NA	1	NA	NA	NA	1147
730471000000113	Ineligible for diabetic retinopathy screening	NA	NA	1	NA	NA	NA	1148
733161000000116	Impaired vision due to diabetic retinopathy	NA	NA	1	NA	NA	NA	1149
851051000006110	Ins-treat non-ins-dep diab mel	NA	NA	1	NA	NA	NA	1150
856681000006119	Left diabetic foot moderate risk	NA	NA	1	NA	NA	NA	1151
301191000000119	Did not attend diabetic retinopathy clinic	NA	NA	1	NA	NA	NA	1152
547441000000118	Did not complete DAFNE diabetes structured education program	NA	NA	1	NA	NA	NA	1153
1484886012	O/E - no left diabetic retinopathy	NA	NA	NA	NA	NA	1	1154
2159955012	Under care of diabetologist	NA	NA	NA	NA	NA	1	1155
2474726011	Pan retinal photocoagulation for diabetes	NA	NA	1	NA	NA	NA	1156
453050019	Education score - diabetes	NA	NA	NA	NA	NA	1	1157
284124018	Private referral to diabetologist	NA	NA	1	NA	NA	NA	1158
251187019	Diabetic association member	NA	NA	1	NA	NA	NA	1159
264701014	Fundoscopy - diabetic check	NA	NA	1	NA	NA	NA	1160
216201011	Diabetic retinopathy screening	NA	NA	1	NA	NA	NA	1161
8098981000006111	Referral to XPERT (expert patient education versus routine treatment) diabetes structured education programme	NA	NA	NA	NA	NA	1	1162
63041000000111	Diabetic diet - poor compliance	NA	NA	1	NA	NA	NA	1163
283974014	Listed for Diabetology admissn	NA	NA	1	NA	NA	NA	1164
1628691000006114	Seen by general practitioner special interest in diabetes	NA	NA	NA	NA	NA	1	1165
1704691000006117	Eligibility permanently inactive for diabetic retinop screen	NA	NA	1	NA	NA	NA	1166
1767201000006118	Pre-conception advice for diabetes mellitus	NA	NA	1	NA	NA	NA	1167
5109901000006112	Diabetic severe hyperglycemia	NA	NA	1	NA	NA	NA	1168
8098221000006116	Attended expert patient education versus routine treatment diabetes structured education programme	NA	NA	NA	NA	NA	1	1169
6515391000006110	On examination - no right diabetic retinopathy	NA	NA	1	NA	NA	NA	1170
8098931000006110	Referral to diabetes education and self management for ongoing and newly diagnosed diabetes structured programme	NA	NA	1	NA	NA	NA	1171
8098951000006115	Referral to DESMOND (diabetes education and self management for ongoing and newly diagnosed) diabetes structured programme	NA	NA	1	NA	NA	NA	1172
8323641000006110	DDS2 (Diabetes Distress Scale 2) score	NA	NA	1	NA	NA	NA	1173
8098351000006119	Expert patient education versus routine treatment diabetes structured education programme completed	NA	NA	1	NA	NA	NA	1174
8099331000006115	Did not attend DESMOND (diabetes education and self management for ongoing and newly diagnosed) structured programme	NA	NA	1	NA	NA	NA	1175
8099161000006114	Did not complete diabetes education and self management for ongoing and newly diagnosed structured programme	NA	NA	1	NA	NA	NA	1176
12718861000006118	Diabetes mellitus, adult onset, with no mention of complication	NA	NA	1	NA	NA	NA	1177
2533107019	Patient diabetes education review	NA	NA	1	NA	NA	NA	1178
933221000006116	DM + persistent proteinuria	NA	NA	1	NA	NA	NA	1179
12121371000006112	Diabetes structured education programme offered	NA	NA	NA	NA	NA	1	1180
12730981000006112	Diabetes mellitus NOS with other specified manifestation	NA	NA	1	NA	NA	NA	1181
1479985016	Insulin administration education	NA	NA	NA	NA	NA	1	1183
298811000000118	Insulin therapy declined	NA	NA	1	NA	NA	NA	1184
1162341000000110	Insulin treatment stopped	NA	NA	1	NA	NA	NA	1185
1694811000006118	Insulin administration education	NA	NA	1	NA	NA	NA	1186
1732691000000113	Insulin dose	NA	NA	1	NA	NA	NA	1187
1744461000006117	Self-administration of insulin	NA	NA	1	NA	NA	NA	1188
1788071000006115	Insulin passport checked	NA	NA	1	NA	NA	NA	1189
1799241000000115	Insulin alert patient information booklet given	NA	NA	1	NA	NA	NA	1190
1799301000000112	Insulin passport given	NA	NA	1	NA	NA	NA	1191
1799541000000117	Insulin passport completed	NA	NA	1	NA	NA	NA	1192
1799591000000110	Informed dissent not to carry insulin passport	NA	NA	1	NA	NA	NA	1193
1861701000006118	Insulin passport not checked	NA	NA	1	NA	NA	NA	1194
2139121000000115	Insulin passport checked	NA	NA	1	NA	NA	NA	1195
1682761000006116	Advice given about insulin storage	NA	NA	1	NA	NA	NA	1196
643691000000114	Insulin initiation - enhanced services administration	NA	NA	1	NA	NA	NA	1197
1784711000006118	Prof judgemnt not to engage pt wt insulin alert requirements	NA	NA	1	NA	NA	NA	1198
6443831000006118	Teach insulin injection	NA	NA	1	NA	NA	NA	1199
2265851000000114	Insulin passport not checked	NA	NA	1	NA	NA	NA	1200
1855341000006113	Conversion to insulin by hospital	NA	NA	1	NA	NA	NA	1201
1724331000006117	Insulin treatment stopped	NA	NA	1	NA	NA	NA	1202
1783381000006112	Insulin alert pat information booklet information discussed	NA	NA	1	NA	NA	NA	1203
3286521000006111	Drug resistance to insulin	NA	NA	1	NA	NA	NA	1204
1573121000006119	Insulin started by GP	NA	NA	1	NA	NA	NA	1205
1784011000006116	Advised to maintain back up supply insulin subcut injection	NA	NA	1	NA	NA	NA	1206
1996751000006117	Insulin injection technique checked	NA	NA	1	NA	NA	NA	1207
1763421000006116	Insulin dose	NA	NA	NA	NA	NA	1	1208
1744471000006112	Needs carer to administer insulin	NA	NA	NA	NA	NA	1	1209
14084061000006112	Retinopathy due to type 2 diabetes mellitus	NA	NA	1	NA	NA	NA	1210
7480661000006114	H/O diabetes mellitus type 2	NA	NA	1	NA	NA	NA	1211
14084041000006114	Persistent proteinuria due to type 2 diabetes mellitus	NA	NA	1	NA	NA	NA	1212
